年	月	日	時	分	縣市	行政區	allLocation	GoogleLat	GoogleLng	死	2-30	受傷	當事人數	天候	道路照明設備	道路類別	道路型態	事故位置	路面狀況1	路面狀況2	路面狀況3	道路障礙1	道路障礙2	號誌1	號誌2	車道劃分-分向	車道劃分-分道1	車道劃分-分道2	車道劃分-分道3	事故類型及型態	行動電話	當事者行動狀態	駕駛資格情形	保護裝置	飲酒情形	駕駛執照種類	個人肇逃否	肇因碼-主要	性別	受傷程度	車輛撞擊部位1	車輛撞擊部位2
113	2	6	22	29	臺北市	信義區	信義區信義路5段150巷14弄16號	25.0285419	121.5699456	0	0	1	2	7	5	5	14	9	1	4	4	5	13	4	4	10	4	5	2	18	4	9	1	6	9	8	1		1	2	12	
113	2	6	22	33	臺北市	士林區	士林區中山北路4段往南近圓山涵洞	25.0771528	121.5250236	0	0	1	2	7	5	5	14	11	1	5	4	5	13	4	4	1	1	5	2	12	1	8	1	7	2	8	1		2	3	5	
113	2	6	23	30	臺北市	萬華區	萬華區堤外便道北向南過光復橋	25.030935	121.4881965	1	0	1	2	8	7	5	14	9	1	5	4	5	13	4	4	5	4	5	2	12	1	21	6	6	1	18	1		1	1	17	
113	2	6	23	36	臺北市	信義區	信義區虎林街與市民大道6段口	25.0491308	121.5759454	0	0	2	4	8	5	5	4	1	1	5	4	5	13	1	1	1	4	5	2	15	1	9	1	7	2	8	1		1	3	1	
113	2	7	0	34	臺北市	萬華區	萬華區中華路1段與開封街2段口	25.04607782	121.5091088	0	0	1	2	8	5	5	4	1	1	5	4	5	13	2	1	1	5	5	2	3	1	6	1	7	1	4	1		1	3	1	
113	2	7	0	35	臺北市	萬華區	萬華區民和街81巷與德昌街口	25.02430441	121.4984311	0	0	2	4	8	5	5	5	1	1	5	4	5	13	4	4	10	5	5	1	15	1	9	1	5	1	10	1		2	3	11	
113	2	7	1	42	臺北市	南港區	南港區東新街187號與東新街180巷口	25.0463543	121.5936314	0	0	2	2	6	7	5	3	2	1	4	4	5	13	4	4	5	4	5	2	3	5	16	8	4	10	20	1		1	2	16	
113	2	7	4	5	臺北市	萬華區	萬華區西藏路(萬板大橋旁)	25.030364	121.4903723	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	10	5	5	2	13	1	9	1	5	1	10	1		1	2	11	
113	2	7	4	30	臺北市	萬華區	萬華區堤外便道果菜市場堤外停車場前	25.01477988	121.4989318	0	0	2	3	7	5	5	14	9	1	4	4	5	13	4	4	9	4	5	1	17	4	6	1	3	1	8	1		1	3	6	
113	2	7	4	45	臺北市	中正區	中正區汀州路3段與辛亥路1段口	25.0180949	121.5279537	0	0	3	4	6	5	5	4	1	1	4	4	5	13	1	1	5	4	5	2	13	1	9	1	5	2	10	1		1	2	11	
113	2	7	5	13	臺北市	大安區	大安區建國南路1段與忠孝東路3段口	25.0413854	121.5369597	0	0	1	2	8	5	5	4	2	1	4	4	5	13	2	1	1	4	4	1	12	4	7	1	3	2	8	1		1	3	4	
113	2	7	6	36	臺北市	中山區	中山區崇實路與大直街2巷口	25.0808332	121.544507	0	0	1	2	6	6	5	3	1	1	4	4	5	13	4	4	1	4	5	2	15	1	15	1	3	1	8	1		1	3	4	
113	2	7	6	45	臺北市	松山區	松山區民權東路3段與敦化北路口	25.0616328	121.5505571	0	0	1	2	7	6	5	4	1	1	4	4	5	13	2	1	3	4	5	2	17	1	8	1	6	1	10	1		2	2	12	
113	2	7	7	5	臺北市	文山區	文山區景文街與景興路282巷口	24.9898285	121.5409416	0	0	1	2	6	6	5	5	1	1	4	4	5	13	1	1	5	5	4	2	16	1	1	6	7	2	18	1		1	3	8	
113	2	7	7	32	臺北市	信義區	信義區市民大道5段與東興路口	25.0481842	121.5658942	0	0	2	2	7	6	5	4	1	1	4	4	5	13	2	1	8	3	5	2	17	4	15	1	3	1	10	1		1	2	13	
113	2	7	7	56	臺北市	內湖區	內湖區民權東路6段與行愛路口口	25.06662767	121.5785552	0	0	1	2	7	5	5	14	11	1	5	4	5	13	1	1	1	1	4	1	13	1	9	1	6	2	10	1		2	2	11	
113	2	7	8	15	臺北市	南港區	南港區市民大道8段與中南街口	25.0544098	121.6152463	0	0	1	2	7	7	5	4	1	1	4	4	5	13	2	1	1	4	5	2	16	1	5	1	5	1	11	1		2	2	12	
113	2	7	8	23	臺北市	萬華區	萬華區富民路與富民路155巷口	25.0178238	121.5001071	0	0	1	2	8	7	5	3	1	1	5	4	5	13	4	4	9	5	5	2	15	1	9	8	4	1	20	1		1	3	16	
113	2	7	8	40	臺北市	中山區	中山區民族東路410巷2弄6號對面	25.0668746	121.5378233	0	0	1	2	7	6	5	14	9	1	5	4	5	13	4	4	9	5	5	2	2	1	9	1	7	2	4	1		1	3	15	
113	2	7	8	40	臺北市	文山區	文山區興隆路2段與景豐街口	24.9991046	121.5464543	0	0	1	2	6	6	5	3	1	1	4	4	5	13	1	1	1	3	5	2	17	1	9	1	6	2	10	1		1	2	14	
113	2	7	9	40	臺北市	北投區	北投區大業路527巷與大業路527巷口	25.13641488	121.4930254	0	0	3	3	7	6	5	3	1	1	5	4	5	13	4	4	5	4	5	2	17	1	11	1	6	1	10	1		1	2	14	
113	2	7	9	54	臺北市	大安區	大安區和平東路3段與安和路2段口	25.0244091	121.5504115	0	0	2	2	7	5	5	3	2	1	5	4	5	13	2	1	1	4	5	2	15	1	9	1	6	1	10	1		1	2	11	
113	2	7	10	11	臺北市	士林區	士林區中正路與中正路586巷口	25.0871328	121.5101212	0	0	1	2	7	6	5	3	2	1	5	4	5	13	4	4	1	4	5	1	17	1	9	3	5	2	18	1		1	3	12	
113	2	7	10	12	臺北市	文山區	文山區萬利街2巷與萬樂街口	24.99945757	121.5683477	0	0	1	3	7	6	5	3	1	1	4	4	5	12	4	4	10	5	5	2	17	4	6	1	3	2	8	1		1	3	8	
113	2	7	10	18	臺北市	士林區	士林區中山北路6段405巷64號	25.1165726	121.5261933	0	0	2	6	7	5	5	14	9	1	5	4	5	13	4	4	6	5	5	1	17	1	1	1	7	1	8	1		1	3	5	
113	2	7	10	22	臺北市	萬華區	萬華區艋舺大道120巷11弄與無名巷口	25.0327709	121.5031034	0	0	1	2	8	7	5	3	1	1	5	4	5	13	4	4	10	5	5	2	17	1	5	1	5	1	10	1		2	3	17	
113	2	7	10	42	臺北市	文山區	文山區木柵路4段161號口側附近旁	24.9998369	121.5756833	0	0	2	2	6	6	5	14	9	1	4	4	5	13	2	1	10	5	5	2	12	1	9	1	5	1	10	1		1	2	14	
113	2	7	10	50	臺北市	南港區	南港區成美橋與東新街口	25.0516615	121.5826734	0	0	1	2	7	7	5	5	1	1	5	4	5	13	2	1	5	2	5	2	12	1	9	1	5	1	10	1		1	3	15	
113	2	7	11	3	臺北市	中山區	中山區龍江路370巷29號	25.0665086	121.5394951	0	0	1	2	8	6	5	14	9	1	5	4	5	13	4	4	10	5	5	2	9	1	15	6	5	2	10	1		1	3	11	
113	2	7	11	55	臺北市	萬華區	萬華區華中橋機車道往中和方向	25.0159969	121.4954354	0	0	1	3	7	6	5	8	11	1	5	4	5	13	4	4	1	4	3	2	13	4	9	1	5	1	10	1		1	3	13	
113	2	7	12	0	臺北市	內湖區	內湖區成功路4段與成功路4段182巷口	25.08363532	121.5942131	0	0	1	2	8	6	5	3	1	1	5	4	4	12	4	4	1	4	4	2	17	1	6	1	5	2	10	1		2	2	12	
113	2	7	12	2	臺北市	萬華區	萬華區環河南路2段與貴陽街2段口	25.0400844	121.4979517	0	0	1	2	7	7	5	4	1	1	5	4	5	13	1	1	10	3	5	2	16	1	5	1	7	2	8	1		1	3	5	
113	2	7	12	5	臺北市	信義區	信義區松信路143號	25.0436423	121.5720866	0	0	1	2	8	6	5	14	8	1	5	4	5	13	2	1	9	5	4	2	17	1	9	3	5	2	18	1		2	3	17	
113	2	7	12	37	臺北市	中山區	中山區民族東路336號	25.06807739	121.5371336	0	0	1	2	8	7	5	14	7	1	5	4	5	13	4	4	1	4	4	2	18	1	9	1	6	1	10	1		1	2	14	
113	2	7	12	44	臺北市	萬華區	萬華區雙園街(環河南路2段209號旁)	25.0316697	121.4918854	0	0	1	2	7	6	5	14	9	1	5	4	5	13	4	4	9	4	5	2	3	1	9	1	6	1	10	1		1	3	11	
113	2	7	13	0	臺北市	內湖區	內湖區碧山路no.189燈桿	25.10504486	121.5787835	0	0	1	2	7	6	5	11	9	1	5	4	5	13	4	4	10	5	5	1	11	1	9	1	6	1	10	1		1	2	12	
113	2	7	13	30	臺北市	南港區	南港區南港路3段106巷與南港路3段106巷5弄口	25.0541032	121.5895045	0	0	1	2	7	6	5	3	1	1	5	4	5	13	4	4	10	5	5	2	2	1	9	1	7	1	8	1		1	3	2	
113	2	7	13	58	臺北市	中山區	中山區德惠街42號	25.06669091	121.5267016	0	0	2	2	7	6	5	14	8	1	5	4	5	13	4	4	9	4	4	2	3	1	1	1	5	1	10	1		1	2	11	12
113	2	7	14	30	臺北市	中正區	中正區市民大道3段8號前	25.04546129	121.532312	0	0	1	3	8	6	5	14	9	1	5	4	5	13	4	4	1	4	5	2	12	1	9	1	7	1	8	1		2	3	5	
113	2	7	14	42	臺北市	南港區	南港區南港路2段36號	25.0540362	121.6051148	0	0	2	4	6	6	5	14	8	1	4	4	5	13	4	4	5	4	4	2	13	1	9	1	5	1	10	1		1	2	11	
113	2	7	14	56	臺北市	北投區	北投區大業路527巷1204044號燈桿	25.131752	121.4747393	0	0	1	2	6	7	5	14	9	1	4	4	5	13	4	4	5	5	5	2	16	1	5	1	7	1	6	1		1	3	4	
113	2	7	15	16	臺北市	文山區	文山區忠順街2段與興隆路4段145巷22弄口口	24.98468059	121.5627919	0	0	3	3	7	7	5	5	1	1	4	4	5	13	4	4	10	5	5	2	17	1	5	1	5	2	10	2		1	2	11	
113	2	7	15	26	臺北市	松山區	松山區塔悠路與民權東路5段口	25.06340218	121.5682307	0	0	1	3	6	6	5	5	1	1	4	4	1	13	1	1	1	3	5	2	13	1	9	1	6	1	10	1		1	3	11	
113	2	7	16	30	臺北市	信義區	信義區忠孝東路5段520號	25.0414055	121.5791162	0	0	1	2	6	7	5	14	9	1	4	4	5	13	1	1	3	4	5	2	13	4	9	1	6	1	10	1		2	2	11	
113	2	7	16	30	臺北市	內湖區	內湖區潭美街與安康路22巷口	25.0610215	121.5939072	0	0	1	2	8	5	5	3	1	1	4	4	5	13	2	1	5	5	5	2	16	1	5	1	7	1	8	1		1	3	2	
113	2	7	17	0	臺北市	大同區	大同區長安西路與南京西路64巷口口	25.05064952	121.5182575	0	0	1	3	6	5	5	3	1	1	4	4	5	13	2	1	8	3	5	2	12	1	9	1	6	1	10	1		1	3	11	
113	2	7	17	11	臺北市	士林區	士林區通河西街1段與無名巷口(一段11號前)	25.0807696	121.5140944	0	0	1	2	6	5	5	3	1	1	4	4	5	13	4	4	5	5	5	2	17	4	11	1	3	2	8	1		1	3	2	
113	2	7	17	25	臺北市	大安區	大安區復興南路2段151巷10號	25.0283925	121.5443671	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	9	5	5	2	12	1	9	1	5	1	10	1		2	2	11	
113	2	7	17	30	臺北市	中山區	中山區中山北路3段與民族西路口	25.0687674	121.522818	0	0	2	4	6	7	5	4	1	1	4	4	5	13	1	1	1	4	5	2	13	1	9	1	5	9	10	1		1	3	14	
113	2	7	17	31	臺北市	大安區	大安區瑞安街208巷與瑞安街208巷14弄口	25.0282725	121.5404866	0	0	1	2	6	7	5	3	1	1	4	4	5	13	4	4	10	5	5	2	14	4	2	1	3	1	8	1		2	3	3	
113	2	7	17	37	臺北市	萬華區	萬華區中華路1段與貴陽街2段口	25.0395022	121.5073122	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	8	3	1	1	17	1	9	1	5	1	10	1		2	2	12	
113	2	7	17	49	臺北市	松山區	松山區塔悠路與南京東路5段口	25.05135169	121.5705366	0	0	1	2	6	6	5	5	1	1	4	4	5	13	1	1	4	3	5	2	16	1	5	1	6	1	10	1		2	2	14	
113	2	7	17	58	臺北市	內湖區	內湖區潭美街與安美街175巷口	25.0608381	121.6008464	0	0	2	2	6	5	5	3	1	1	4	4	5	13	4	4	5	5	5	2	3	1	9	1	5	2	10	1		1	2	11	
113	2	7	18	27	臺北市	中正區	中正區汀州路3段與思源街口	25.0151115	121.5321837	0	0	1	2	6	5	5	5	2	1	4	4	5	13	2	1	4	4	5	1	17	1	7	1	5	1	9	1		2	3	17	
113	2	7	19	19	臺北市	大同區	大同區天水路73號	25.0524521	121.5121395	0	0	1	8	6	5	5	14	9	1	4	4	5	13	4	4	10	4	5	2	17	4	9	1	3	6	8	1		1	3	2	
113	2	7	19	21	臺北市	大安區	大安區忠孝東路4段與敦化南路1段口	25.0416355	121.5485244	0	0	1	2	6	5	5	4	2	1	4	4	5	13	1	1	1	4	5	2	17	1	7	1	5	2	10	1		2	2	14	
113	2	7	19	25	臺北市	北投區	北投區建民路151巷與建民路150巷口口	25.110431	121.5192917	0	0	2	2	6	5	5	4	1	1	4	4	5	13	4	4	10	5	5	2	15	1	9	1	5	11	10	2		1	2	11	
113	2	7	19	40	臺北市	內湖區	內湖區內湖路1段387巷與內湖路1段411巷62弄口	25.08383823	121.5706614	0	0	1	2	8	5	5	3	1	1	5	4	5	13	4	4	10	5	5	2	9	4	21	7	3	11	19	2		1	4	15	
113	2	7	19	58	臺北市	信義區	信義區吳興街252號	25.0271979	121.5635358	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	10	4	5	2	13	1	9	8	2	1	20	1		1	2	11	
113	2	7	20	42	臺北市	中正區	中正區忠孝西路1段與館前路口	25.0469077	121.5149319	0	0	1	2	6	5	5	4	1	1	4	4	5	13	2	1	10	5	5	2	2	1	5	1	7	2	8	1		1	3	8	
113	2	7	21	19	臺北市	北投區	北投區知行路302號	25.1220021	121.4673264	0	0	2	2	6	5	5	14	9	1	4	4	5	13	4	4	5	5	5	2	3	1	4	1	5	2	10	1		1	2	11	
113	2	7	22	18	臺北市	內湖區	內湖區成功路4段與成功路4段182巷口	25.08384471	121.5940001	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	10	5	5	2	9	5	16	8	4	10	20	1		1	2	16	
113	2	7	22	50	臺北市	大安區	大安區敦化南路2段與四維路170巷口	25.0280308	121.5485334	0	0	1	2	7	6	5	5	2	1	5	4	5	13	1	1	1	4	1	2	16	1	11	1	7	1	4	1		1	3	5	
113	2	7	22	56	臺北市	中山區	中山區長安東路1段30號	25.0485864	121.5262931	0	0	2	2	6	5	5	14	9	1	4	4	5	13	4	4	10	5	5	1	9	1	9	1	6	1	10	1		1	2	11	
113	2	7	23	24	臺北市	中山區	中山區市民大道3段與復興南路1段口	25.04495674	121.5439143	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	1	4	5	2	16	1	1	1	6	1	10	1		1	3	13	
113	2	7	23	33	臺北市	文山區	文山區景華街與景興路口	24.9950908	121.5446889	0	0	2	2	6	5	5	4	1	1	4	4	5	13	2	1	10	5	5	2	1	1	5	1	6	2	10	1		1	2	11	
113	2	7	23	35	臺北市	南港區	南港區忠孝東路5段與玉成街口	25.0449025	121.5825352	0	0	1	2	6	5	5	5	2	1	4	4	5	13	2	1	1	3	4	2	12	4	9	1	3	2	8	1		2	3	5	
113	2	7	23	50	臺北市	內湖區	內湖區民權東路6段280巷78號與民權東路6段280巷口78號旁無名巷	25.069869	121.6083271	0	0	1	2	6	5	5	3	1	1	4	4	5	13	4	4	10	5	5	1	17	4	9	1	3	1	9	1		1	2	17	
113	2	7	23	58	臺北市	萬華區	萬華區長順街與長順街107巷口	25.03217398	121.4893554	0	0	1	3	6	5	5	4	1	1	4	4	4	10	4	4	9	4	5	2	17	4	5	1	6	1	10	1		1	2	11	
113	2	8	0	0	臺北市	萬華區	萬華區漢中街與內江街口	25.0415261	121.5070008	0	0	1	3	6	5	5	3	1	1	4	4	5	13	3	1	9	4	5	2	17	1	5	1	7	11	8	2		1	3	17	14
113	2	8	0	15	臺北市	中山區	中山區民權東路2段與中原街口	25.0626378	121.5288973	0	0	1	2	6	5	5	4	1	1	4	4	5	13	2	1	7	2	5	2	9	1	5	1	7	1	4	1		1	3	1	
113	2	8	0	22	臺北市	大同區	大同區鄭州路與鄭州路29巷口	25.0493089	121.5142585	0	0	1	2	6	5	5	3	2	1	4	4	5	13	1	1	1	4	5	2	13	4	9	1	5	2	10	1		1	2	11	
113	2	8	0	35	臺北市	中山區	中山區民權東路2段84號	25.0624519	121.5314323	0	0	1	2	6	5	5	14	9	1	4	4	5	13	1	1	1	3	5	2	13	1	9	1	5	1	10	1		1	2	12	
113	2	8	1	20	臺北市	中山區	中山區松江路與長春路口	25.0548153	121.5331665	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	1	4	1	2	9	4	6	7	3	11	19	2		1	4	15	
113	2	8	1	30	臺北市	士林區	士林區中山北路4段北往南限速牌旁	25.07929311	121.524575	0	0	2	4	6	5	5	10	9	1	4	4	5	13	4	4	3	4	5	2	12	4	10	1	3	1	8	1		1	3	5	
113	2	8	6	10	臺北市	文山區	文山區保儀路與木柵路3段102巷口	24.9868271	121.568263	0	0	1	2	6	5	5	4	18	1	4	4	5	13	2	1	10	5	5	2	1	4	5	1	3	2	4	1		1	3	4	
113	2	8	8	39	臺北市	大同區	大同區重慶北路2段與民生西路口	25.05718176	121.5136765	0	0	1	2	6	6	5	5	2	1	4	4	5	13	1	1	1	4	5	2	13	1	9	1	6	2	10	1		1	2	11	
113	2	8	9	15	臺北市	萬華區	萬華區西昌街與貴陽街2段口	25.04028199	121.5006621	0	0	2	3	7	6	5	4	2	1	4	4	5	13	2	1	9	4	5	1	17	4	5	1	3	1	10	1		2	3	17	
113	2	8	10	24	臺北市	大同區	大同區延平北路2段與保安街口	25.0589018	121.5114737	0	0	1	3	7	5	5	3	2	1	4	4	5	13	2	1	5	4	5	2	17	4	9	6	3	2	8	1		1	3	2	
113	2	8	10	46	臺北市	內湖區	內湖區堤頂大道1段與舊宗路1段150巷口	25.06150786	121.5728772	0	0	3	5	7	5	5	14	7	1	4	4	5	13	4	4	9	4	3	2	13	1	9	1	7	1	8	1		1	3	1	
113	2	8	11	0	臺北市	大同區	大同區延平北路3段與延平北路3段18巷口	25.0639681	121.5111059	0	0	2	3	7	6	5	3	2	1	5	4	3	10	4	4	9	5	4	2	16	1	1	1	5	1	10	1		1	3	11	
113	2	8	11	31	臺北市	中正區	中正區羅斯福路2段與和平西路1段口	25.0270167	121.5225559	0	0	2	2	7	6	5	4	1	1	5	4	5	13	2	1	1	4	5	1	15	1	9	1	5	1	10	1		1	2	11	
113	2	8	11	40	臺北市	文山區	文山區保儀路37號	24.98704201	121.5685073	0	0	1	3	7	6	5	14	9	1	4	4	5	13	4	4	5	5	5	2	17	4	15	1	3	1	4	1		1	3	2	
113	2	8	11	58	臺北市	信義區	信義區富陽街21巷與富陽街55巷口	25.0225919	121.5574448	0	0	1	2	6	7	6	4	1	1	4	4	5	13	4	4	5	5	5	2	15	1	9	1	5	1	10	1		2	2	11	
113	2	8	12	0	臺北市	中山區	中山區龍江路356巷78-1號	25.0659969	121.5377192	0	0	2	4	8	6	5	14	9	1	5	4	5	13	4	4	9	5	5	2	17	4	14	1	3	1	8	1		1	3	2	
113	2	8	12	0	臺北市	信義區	信義區松信路128號	25.0440807	121.5719114	0	0	1	2	8	5	5	14	7	1	5	4	5	13	4	4	9	4	4	2	17	1	1	6	6	1	18	1		1	3	17	
113	2	8	12	20	臺北市	大安區	大安區敦化南路2段與敦化南路2段63巷口	25.0309713	121.5490025	0	0	1	2	7	6	5	4	2	1	5	4	5	13	2	1	10	5	5	2	16	4	5	1	3	1	8	1		2	3	8	
113	2	8	12	46	臺北市	中正區	中正區西藏路與中華路2段口口	25.0301505	121.5042166	0	0	2	2	7	6	5	4	1	1	5	4	5	13	1	1	5	4	5	2	16	1	9	1	6	1	9	1		2	2	11	
113	2	8	13	30	臺北市	中山區	中山區民權東路1段72號	25.0626096	121.5246795	0	0	1	3	7	7	5	14	9	1	5	4	5	13	4	4	1	4	4	2	13	1	9	1	5	1	9	1		1	2	11	
113	2	8	14	30	臺北市	萬華區	萬華區環河南路1段與峨眉街口	25.0450492	121.5017966	0	0	2	3	8	5	5	3	1	1	5	4	5	13	4	4	9	4	5	2	17	4	5	1	7	1	8	1		1	3	6	
113	2	8	14	43	臺北市	松山區	松山區八德路3段與八德路3段155巷口	25.0481196	121.5550802	0	0	1	2	7	6	5	4	1	1	5	4	5	13	2	1	5	4	5	2	13	4	5	1	3	2	8	1		1	3	6	
113	2	8	15	4	臺北市	萬華區	萬華區康定路與康定路287巷口	25.0340501	121.5010413	0	0	2	2	8	7	5	4	1	1	5	4	5	13	1	1	9	5	5	2	13	1	9	1	6	1	10	1		2	2	11	
113	2	8	15	25	臺北市	松山區	松山區南京東路5段251巷22弄與南京東路5段251巷口	25.05198421	121.5651068	0	0	2	2	7	6	5	4	1	1	4	4	5	13	4	4	5	5	5	2	15	4	9	1	6	1	10	1		1	2	11	
113	2	8	15	35	臺北市	信義區	信義區莊敬路325巷與莊敬路391巷11弄口	25.0290535	121.5650307	0	0	1	2	6	5	5	14	9	1	4	4	5	13	1	1	9	5	5	2	18	1	9	1	5	1	10	1		2	2	12	
113	2	8	15	35	臺北市	萬華區	萬華區成都路14號	25.0424327	121.5072766	0	0	2	2	7	6	5	14	9	1	5	4	5	13	4	4	8	3	5	1	3	1	9	1	5	1	10	1		1	2	11	
113	2	8	16	0	臺北市	內湖區	內湖區民權東路6段56巷與民權東路6段90巷16弄口	25.06789819	121.5851302	0	0	2	2	7	7	5	3	1	1	5	4	5	13	4	4	5	5	4	2	16	1	5	1	5	1	10	1		2	2	12	
113	2	8	17	54	臺北市	大同區	大同區西寧北路與南京西路口	25.0532802	121.5087283	0	0	2	3	6	5	5	4	2	1	4	4	5	13	2	1	5	5	5	2	17	4	6	1	3	1	8	1		1	3	2	
113	2	8	18	30	臺北市	大同區	大同區承德路3段249號	25.07134014	121.5185822	0	0	1	2	8	5	5	14	9	1	5	4	5	13	4	4	8	3	5	2	17	1	15	1	7	1	8	1		1	3	2	
113	2	8	19	25	臺北市	松山區	松山區松河街與饒河街221巷口	25.05020671	121.5797822	0	0	2	3	6	5	5	14	9	1	4	4	5	13	1	1	8	5	5	2	11	1	11	1	6	1	8	1		1	3	12	
113	2	8	19	45	臺北市	萬華區	萬華區和平西路3段與南寧路口	25.03495518	121.5035886	0	0	1	2	6	5	5	5	2	1	4	4	5	13	2	1	2	4	5	2	12	1	9	1	7	1	8	1		1	3	5	
113	2	8	20	17	臺北市	中正區	中正區愛國西路50號	25.0367822	121.5075298	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	1	4	4	2	12	1	7	1	7	2	8	1		1	3	4	
113	2	8	21	4	臺北市	萬華區	萬華區萬大路與萬大路423巷口	25.0215201	121.4986978	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	4	3	5	2	11	1	9	1	7	1	4	1		1	3	1	
113	2	8	21	44	臺北市	中山區	中山區長春路68號	25.0549098	121.5263219	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	9	4	4	2	29	1	9	1	5	1	10	1		1	2	11	
113	2	8	21	51	臺北市	大同區	大同區長安西路與長安西路138巷口	25.0507048	121.5176863	0	0	3	3	6	5	6	4	2	1	4	4	5	13	4	4	5	5	5	2	3	4	9	1	5	2	10	1		1	2	11	
113	2	8	21	52	臺北市	南港區	南港區福德街與福德街339巷口	25.0395272	121.5885258	0	0	1	2	6	5	5	3	1	1	4	4	5	13	4	4	4	5	4	2	3	4	9	1	3	1	10	1		1	3	11	
113	2	8	22	12	臺北市	中正區	中正區南昌路2段140號	25.0252497	121.5229698	0	0	2	2	6	5	5	14	9	1	4	4	5	13	4	4	5	4	5	2	3	1	9	1	5	2	10	1		1	2	11	
113	2	8	22	34	臺北市	士林區	士林區通河街與通河街1巷口口	25.0799516	121.5237182	0	0	1	2	6	5	5	4	1	1	4	4	5	13	3	1	5	4	5	1	17	1	9	1	5	2	10	1		1	2	17	
113	2	8	22	51	臺北市	大安區	大安區師大路63號與師大路口	25.0239627	121.5284941	0	0	1	2	6	5	5	4	2	1	4	4	5	13	4	4	7	4	5	2	2	1	9	6	3	1	8	1		1	3	4	
113	2	8	23	10	臺北市	萬華區	萬華區萬大路與長泰街口	25.02253009	121.4991684	0	0	1	2	6	6	5	3	1	2	4	4	5	13	2	1	4	4	5	2	17	1	6	1	7	1	4	1		1	3	6	
113	2	8	23	14	臺北市	信義區	信義區忠孝東路5段790巷與忠孝東路5段790巷25弄口	25.0423794	121.5827214	0	0	1	2	6	5	5	4	1	1	4	4	5	13	4	4	10	5	5	2	15	1	9	1	6	1	10	1		2	3	11	
113	2	9	0	3	臺北市	大安區	大安區和平東路2段與建國南路2段口	25.0257981	121.5374108	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	1	5	5	2	17	1	6	1	7	1	8	1		1	3	2	
113	2	9	1	17	臺北市	中山區	中山區民生東路1段23巷與林森北路口側附近口	25.059074	121.5255136	0	0	3	3	6	5	5	4	1	1	4	4	5	13	1	1	5	5	5	2	3	5	17	8	4	10	20	1		1	2	16	
113	2	9	2	50	臺北市	中山區	中山區林森北路與民生東路1段口	25.05806515	121.5255298	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	5	5	5	2	16	1	5	1	7	1	8	1		2	3	4	
113	2	9	6	1	臺北市	中正區	中正區三元街與南海路口	25.0297158	121.5088099	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	5	4	5	2	17	1	5	1	7	1	8	1		1	3	8	
113	2	9	8	2	臺北市	文山區	文山區木新路2段與木新路2段299巷口	24.9827548	121.5652856	0	0	1	2	6	6	5	4	1	1	4	4	5	13	1	1	5	4	4	2	17	4	1	1	3	9	8	1		1	3	17	
113	2	9	9	58	臺北市	萬華區	萬華區萬大路與莒光路口	25.0308104	121.5007156	0	0	1	2	7	6	5	4	1	1	4	4	5	13	2	1	9	4	5	2	17	1	8	7	3	11	19	2		2	3	17	
113	2	9	10	8	臺北市	信義區	信義區虎林街132巷59號	25.0403322	121.5745612	0	0	1	2	7	7	5	14	9	1	5	4	5	13	4	4	9	5	5	2	17	4	1	1	3	1	8	1		1	3	5	
113	2	9	11	7	臺北市	大同區	大同區承德路2段142號	25.0597087	121.518099	0	0	1	2	7	6	5	14	9	1	5	4	5	13	4	4	1	4	4	1	17	4	8	1	3	11	4	2		1	3	17	
113	2	9	11	55	臺北市	松山區	松山區松河街2號與松河街口	25.05142445	121.5710369	0	0	2	2	8	5	5	3	1	1	5	4	5	12	4	4	9	4	5	2	17	1	5	1	6	1	10	1		2	2	12	
113	2	9	11	59	臺北市	南港區	南港區舊莊街1段3巷與大坑街口	25.0431683	121.61915	0	0	1	2	6	7	5	4	1	1	4	4	5	13	1	1	5	4	5	2	16	4	5	1	3	2	8	1		1	3	2	
113	2	9	12	1	臺北市	士林區	士林區忠誠路1段173巷與忠義街口	25.1080306	121.5329377	0	0	1	3	7	5	5	4	1	1	5	4	5	13	3	1	4	5	5	1	15	1	9	1	7	1	8	1		1	3	1	
113	2	9	12	26	臺北市	北投區	北投區三合街2段與清江路口	25.1264893	121.5021159	0	0	1	2	8	6	5	3	1	1	5	4	5	13	4	4	10	5	5	2	16	1	5	1	5	1	10	1		2	2	12	
113	2	9	13	49	臺北市	文山區	文山區羅斯福路5段211巷26弄與興隆路1段70巷口口	25.0016211	121.5399101	0	0	2	2	7	6	5	5	1	1	4	4	5	13	4	4	10	5	5	2	15	1	9	1	2	1	10	1		1	2	11	
